subId,lat,locationPrivate,locName,obsDt,sciName,howMany,locId,obsValid,speciesCode,obsReviewed,lng,comName
S18062930,47.1004537,False,Luhr Beach,2014-04-24 17:02,Calidris mauri,100,L464767,True,wessan,False,-122.7266407,Western Sandpiper
S18081824,50.6126295,True,Cluxewe,2014-04-24 20:15,Calidris mauri,4,L2807057,True,wessan,False,-127.1741509,Western Sandpiper
S18132798,38.325875,True,US-CA-Bodega Bay-829 CA-1,2014-04-25 22:15,Calidris mauri,1,L2814559,True,wessan,False,-123.048937,Western Sandpiper
S18080791,42.0243992,False,Lower Klamath NWR--Straits Drain,2014-04-25 17:00,Calidris mauri,300,L850346,True,wessan,False,-121.7778454,Western Sandpiper
S18079681,48.7871878,False,Sandy Point,2014-04-25 18:40,Calidris mauri,12,L433644,True,wessan,False,-122.7081871,Western Sandpiper
S18093924,49.2213299,False,Iona Island (General),2014-04-25 20:00,Calidris mauri,8,L261851,True,wessan,False,-123.2110997,Western Sandpiper
S18073745,21.5345954,False,Estanque de San Blas,2014-04-25 11:13,Calidris mauri,,L498144,True,wessan,False,-105.2803859,Western Sandpiper
S18122264,37.9429588,True,Niven Park Cove mudflats,2014-04-26 18:30,Calidris mauri,1,L2365068,True,wessan,False,-122.5205532,Western Sandpiper
S18102025,42.4336881,False,White City Lagoons (Kirtland Rd. Ponds),2014-04-26 18:00,Calidris mauri,200,L463228,True,wessan,True,-122.9128075,Western Sandpiper
S18096800,46.5489847,True,Oysterville Sea Farms,2014-04-26 18:00,Calidris mauri,7,L2809296,True,wessan,False,-124.0262246,Western Sandpiper
S18145292,55.3427645,False,Ketchikan (town),2014-04-26 16:50,Calidris mauri,50,L1022652,True,wessan,False,-131.6462517,Western Sandpiper
S18096776,48.7530765,False,Cowichan Bay,2014-04-26 16:00,Calidris mauri,1,L797570,True,wessan,False,-123.6386776,Western Sandpiper
S18132362,37.4770523,False,Half Moon Bay SB--Venice Beach and Pilarcitos/Frenchman's Creek Mouth,2014-04-27 18:45,Calidris mauri,1,L329541,True,wessan,False,-122.4492789,Western Sandpiper
S18118272,42.4336881,False,White City Lagoons (Kirtland Rd. Ponds),2014-04-27 16:30,Calidris mauri,,L463228,True,wessan,False,-122.9128075,Western Sandpiper
S18115281,48.2320943,False,Leque Island--Eide Rd.,2014-04-27 18:00,Calidris mauri,150,L1667064,True,wessan,False,-122.3829746,Western Sandpiper
S18145869,59.635823,False,Homer Spit--Mud Bay,2014-04-27 15:45,Calidris mauri,25,L251458,True,wessan,False,-151.4965296,Western Sandpiper
S18115762,48.4797787,False,Victoria--Hastings Flats,2014-04-27 19:20,Calidris mauri,9,L1141665,True,wessan,False,-123.4254938,Western Sandpiper
S18664051,28.4610029,False,Estero Cardonal,2014-04-27 11:32,Calidris mauri,5,L1585554,True,wessan,False,-111.7038983,Western Sandpiper
S18130682,32.7592345,False,Mission Beach & north jetty,2014-04-28 19:05,Calidris mauri,25,L634095,True,wessan,False,-117.2536002,Western Sandpiper
S18130306,44.3695582,True,"Gap Road at pullout for field entrance S of Lake Creek Dr., Brownsville",2014-04-28 18:21,Calidris mauri,3,L2814247,True,wessan,False,-122.9852678,Western Sandpiper
S18131306,47.9941723,False,Discovery Bay,2014-04-28 18:40,Calidris mauri,4,L808110,True,wessan,False,-122.8819084,Western Sandpiper
S18133040,60.5420341,False,Kenai--Tarbox Wildlife Viewing Platform,2014-04-28 19:30,Calidris mauri,9,L937659,True,wessan,False,-151.2194681,Western Sandpiper
S18145963,48.3986167,False,Trial Islands,2014-04-28 18:50,Calidris mauri,1,L2747482,True,wessan,False,-123.3049328,Western Sandpiper
S18145248,35.8448951,False,Ton Tache Wetlands (Atwell Island BLM),2014-04-29 18:30,Calidris mauri,12,L930528,True,wessan,False,-119.497932,Western Sandpiper
S18144321,42.433213,True,Kirtland Pond,2014-04-29 14:15,Calidris mauri,11,L625607,True,wessan,False,-122.9105759,Western Sandpiper
S18238422,46.9719365,False,Ocean Shores -- outer beach,2014-04-29 17:00,Calidris mauri,,L450264,True,wessan,False,-124.1688538,Western Sandpiper
S18198548,49.0347071,False,Tsawwassen--Beach Grove Park,2014-04-29 17:40,Calidris mauri,2,L367653,True,wessan,False,-123.0563003,Western Sandpiper
S18663584,28.7914163,False,Estero Santa Cruz,2014-04-29 12:03,Calidris mauri,40,L500723,True,wessan,False,-111.9012451,Western Sandpiper
S18715210,33.0972222,False,Salton Sea--Poe Rd.,2014-04-30 20:58,Calidris mauri,60,L686135,True,wessan,False,-115.7527256,Western Sandpiper
S18159281,42.0243992,False,Lower Klamath NWR--Straits Drain,2014-04-30 17:30,Calidris mauri,30,L850346,True,wessan,False,-121.7778454,Western Sandpiper
S18157609,47.0812514,False,Billy Frank Jr. Nisqually NWR,2014-04-30 17:30,Calidris mauri,5,L282253,True,wessan,False,-122.7180576,Western Sandpiper
S18158946,55.3427645,False,Ketchikan (town),2014-04-30 17:15,Calidris mauri,210,L1022652,True,wessan,False,-131.6462517,Western Sandpiper
S18159475,49.0796846,False,Tofino airport (restricted access),2014-04-30 17:20,Calidris mauri,8,L481331,True,wessan,False,-125.7773177,Western Sandpiper
S18174501,40.8600083,True,Arcata Bottoms--Arcata Marsh expansion outskirts,2014-05-01 19:35,Calidris mauri,,L1778525,True,wessan,False,-124.114122,Western Sandpiper
S18275105,46.2622559,False,East Sand Island,2014-05-01 19:08,Calidris mauri,650,L2079962,True,wessan,False,-123.9717007,Western Sandpiper
S18174751,46.0685319,False,McNary NWR--Walla Walla River Delta,2014-05-01 18:30,Calidris mauri,2,L109548,True,wessan,False,-118.9096792,Western Sandpiper
S18174545,58.3959998,False,Gustavus--Forelands Preserve (E of Gustavus Dock),2014-05-01 08:15,Calidris mauri,14000,L781855,True,wessan,True,-135.7105064,Western Sandpiper
S18171465,48.4401841,False,"Victoria--Selkirk Waterfront, Gorge Waterway",2014-05-01 17:39,Calidris mauri,30,L363609,True,wessan,False,-123.3793938,Western Sandpiper
S18165792,21.5468174,True,"Estanque Derecho, San Blas",2014-05-01 10:30,Calidris mauri,4,L2567865,True,wessan,False,-105.2621931,Western Sandpiper
S18205089,35.8520653,False,"Private Property ""H"" No Public Access",2014-05-02 18:45,Calidris mauri,100,L1674368,True,wessan,False,-119.6358372,Western Sandpiper
S18209886,44.6231604,False,Mark Hatfield Marine Science Center and Estuary Trail,2014-05-02 18:58,Calidris mauri,20,L613298,True,wessan,False,-124.0434766,Western Sandpiper
S18191143,46.9788811,False,Grays Harbor NWR--Bowerman Basin,2014-05-02 19:34,Calidris mauri,40,L109532,True,wessan,False,-123.9381495,Western Sandpiper
S18219424,59.635823,False,Homer Spit--Mud Bay,2014-05-02 19:00,Calidris mauri,190,L251458,True,wessan,False,-151.4965296,Western Sandpiper
S18189489,49.2690922,False,"Port Alberni--McCoy Lake (private, no public access 2018 onwards)",2014-05-02 19:12,Calidris mauri,1,L2036043,True,wessan,False,-124.8912275,Western Sandpiper
S18182414,21.5345954,False,Estanque de San Blas,2014-05-02 10:50,Calidris mauri,,L498144,True,wessan,False,-105.2803859,Western Sandpiper
S18216008,37.910581,True,Bolinas - Sewage Ponds,2014-05-03 18:42,Calidris mauri,5,L2826450,True,wessan,False,-122.694546,Western Sandpiper
S18274966,46.2622559,False,East Sand Island,2014-05-03 20:15,Calidris mauri,18,L2079962,True,wessan,False,-123.9717007,Western Sandpiper
S18208283,47.1026154,False,I-90 Winchester Rest Area Sewage Ponds,2014-05-03 19:53,Calidris mauri,3,L2204759,True,wessan,False,-119.6196556,Western Sandpiper
S18209531,61.2075708,False,Chester Creek & Fish Creek Mouths (Audubon Bench & Fish Creek Bench),2014-05-03 21:00,Calidris mauri,6,L716993,True,wessan,True,-149.9289732,Western Sandpiper
S18224094,49.0405124,True,Yellow Point--Michael Lake,2014-05-03 20:30,Calidris mauri,1,L2632567,True,wessan,False,-123.8116693,Western Sandpiper
S18230112,33.1965376,False,Salton Sea--Red Hill area,2014-05-04 19:00,Calidris mauri,,L225954,True,wessan,False,-115.6128216,Western Sandpiper
S18228244,45.7175091,True,The Spit at Hood River mouth,2014-05-04 16:18,Calidris mauri,7,L2341189,True,wessan,False,-121.5083748,Western Sandpiper
S18376433,47.4246771,False,S 200th St Ponds (Kent),2014-05-04 17:45,Calidris mauri,,L2151864,True,wessan,False,-122.2718785,Western Sandpiper
S209330518,58.6397381,True,Naknek River near Rapids Camp Landing,2014-05-04 17:50,Calidris mauri,,L39432518,True,wessan,False,-156.5661407,Western Sandpiper
S18228101,49.1023476,False,Creston--Speers/Kootenay River Roads,2014-05-04 17:57,Calidris mauri,2,L1529877,True,wessan,True,-116.5402345,Western Sandpiper
S18243536,37.4887844,False,Don Edwards NWR--Ravenswood Salt Pond SF2,2014-05-05 17:56,Calidris mauri,500,L998470,True,wessan,False,-122.1341944,Western Sandpiper
S18287132,42.4336881,False,White City Lagoons (Kirtland Rd. Ponds),2014-05-05 19:25,Calidris mauri,50,L463228,True,wessan,True,-122.9128075,Western Sandpiper
S18245850,47.6769235,False,Reardan Ponds,2014-05-05 19:10,Calidris mauri,15,L219774,True,wessan,False,-117.8772198,Western Sandpiper
S63439636,60.4983201,False,Cordova--Hartney Bay,2014-05-05 18:35,Calidris mauri,58700,L210903,True,wessan,False,-145.868013,Western Sandpiper
S18244061,49.2690922,False,"Port Alberni--McCoy Lake (private, no public access 2018 onwards)",2014-05-05 17:54,Calidris mauri,4,L2036043,True,wessan,False,-124.8912275,Western Sandpiper
S18301422,38.2272243,True,Shollenberger Park wetlands,2014-05-06 19:30,Calidris mauri,2,L751089,True,wessan,False,-122.5915861,Western Sandpiper
S18276768,45.265898,True,"Blount Road swale, Canby",2014-05-06 17:35,Calidris mauri,2,L2119673,True,wessan,False,-122.655704,Western Sandpiper
S18289173,48.962813,False,Drayton Harbor--Drayton Harbor Rd West,2014-05-06 19:00,Calidris mauri,57,L2533628,True,wessan,False,-122.763889,Western Sandpiper
S63457799,60.4983201,False,Cordova--Hartney Bay,2014-05-06 19:50,Calidris mauri,7926,L210903,True,wessan,False,-145.868013,Western Sandpiper
S18261423,49.2690922,False,"Port Alberni--McCoy Lake (private, no public access 2018 onwards)",2014-05-06 19:31,Calidris mauri,3,L2036043,True,wessan,False,-124.8912275,Western Sandpiper
S18280299,38.9397508,False,Tahoe Marsh--via San Francisco Ave.,2014-05-07 17:45,Calidris mauri,4,L1259871,True,wessan,True,-119.9931049,Western Sandpiper
S18272598,45.5064875,False,Fernhill Wetlands (general),2014-05-07 12:27,Calidris mauri,8,L163529,True,wessan,False,-123.0851855,Western Sandpiper
S18275346,47.8085287,False,Edmonds Marsh,2014-05-07 14:00,Calidris mauri,6,L374380,True,wessan,False,-122.3864508,Western Sandpiper
S18388485,60.3859137,False,Kasilof--Kasilof River Mouth,2014-05-07 19:50,Calidris mauri,160,L1067145,True,wessan,False,-151.302166,Western Sandpiper
S18302950,48.3590448,False,Sooke--Whiffin Spit Park,2014-05-07 17:00,Calidris mauri,53,L351678,True,wessan,False,-123.7175942,Western Sandpiper
S18296170,38.9397508,False,Tahoe Marsh--via San Francisco Ave.,2014-05-08 18:48,Calidris mauri,4,L1259871,True,wessan,True,-119.9931049,Western Sandpiper
S18294662,44.3352042,False,Redmond Sewage Ponds (closed for construction),2014-05-08 18:53,Calidris mauri,6,L1637039,True,wessan,False,-121.2192706,Western Sandpiper
S18288754,47.6802118,False,Sikes Lake,2014-05-08 11:30,Calidris mauri,4,L689562,True,wessan,False,-121.960001,Western Sandpiper
S18388787,59.635823,False,Homer Spit--Mud Bay,2014-05-08 22:15,Calidris mauri,50,L251458,True,wessan,False,-151.4965296,Western Sandpiper
S18294888,49.2690922,False,"Port Alberni--McCoy Lake (private, no public access 2018 onwards)",2014-05-08 19:15,Calidris mauri,8,L2036043,True,wessan,False,-124.8912275,Western Sandpiper
S18309557,37.4770523,False,Half Moon Bay SB--Venice Beach and Pilarcitos/Frenchman's Creek Mouth,2014-05-09 18:15,Calidris mauri,2,L329541,True,wessan,False,-122.4492789,Western Sandpiper
S18338880,44.6110011,False,Yaquina River--South Jetty,2014-05-09 19:00,Calidris mauri,4,L779533,True,wessan,False,-124.0752983,Western Sandpiper
S18314551,48.9950387,False,Blaine Marine Park,2014-05-09 12:45,Calidris mauri,40,L272612,True,wessan,False,-122.7580957,Western Sandpiper
S18311919,59.6385129,False,Homer--Beluga Slough & Bishops Beach,2014-05-09 21:30,Calidris mauri,200,L788284,True,wessan,False,-151.5362263,Western Sandpiper
S18384709,49.1253298,False,Tofino--Sharp Road Lookout,2014-05-09 19:15,Calidris mauri,125,L499294,True,wessan,False,-125.8835771,Western Sandpiper
S18664268,28.4610029,False,Estero Cardonal,2014-05-09 10:56,Calidris mauri,1,L1585554,True,wessan,False,-111.7038983,Western Sandpiper
S18329934,38.3547149,False,Salmon Creek mouth (SON Co.),2014-05-10 19:45,Calidris mauri,12,L836994,True,wessan,False,-123.0679035,Western Sandpiper
S18327422,45.5064875,False,Fernhill Wetlands (general),2014-05-10 18:04,Calidris mauri,2,L163529,True,wessan,False,-123.0851855,Western Sandpiper
S18406376,46.904704,False,Westport Jetty,2014-05-10 20:15,Calidris mauri,2,L267466,True,wessan,False,-124.1343063,Western Sandpiper
S18329781,59.626154,True,"59.6262x-151.4757 - May 10, 2014, 6:44 PM",2014-05-10 18:44,Calidris mauri,2,L2842818,True,wessan,False,-151.475716,Western Sandpiper
S18454766,48.9465969,True,Ca - BC - Ucluelet - Ucluelet Small Boat Harbour,2014-05-10 19:45,Calidris mauri,45,L2862179,True,wessan,False,-125.5543971,Western Sandpiper
S18346973,37.4770523,False,Half Moon Bay SB--Venice Beach and Pilarcitos/Frenchman's Creek Mouth,2014-05-11 18:40,Calidris mauri,6,L329541,True,wessan,True,-122.4492789,Western Sandpiper
S18347794,45.71604,True,"US-OR-Hood River - 45.7160x-121.5084 - May 3, 2014, 5:22 PM",2014-05-11 19:51,Calidris mauri,7,L2825250,True,wessan,False,-121.508365,Western Sandpiper
S18345436,47.1473548,False,Skookum Inlet,2014-05-11 17:00,Calidris mauri,15,L1970587,True,wessan,False,-123.0592879,Western Sandpiper
S18349630,64.493702,False,Nome--East End Park,2014-05-11 19:30,Calidris mauri,1,L1667663,True,wessan,False,-165.3742526,Western Sandpiper
S18374523,49.1023476,False,Creston--Speers/Kootenay River Roads,2014-05-11 19:06,Calidris mauri,3,L1529877,True,wessan,True,-116.5402345,Western Sandpiper
S18366772,37.4770523,False,Half Moon Bay SB--Venice Beach and Pilarcitos/Frenchman's Creek Mouth,2014-05-12 18:45,Calidris mauri,3,L329541,True,wessan,False,-122.4492789,Western Sandpiper
S18369448,45.1065939,False,Neskowin Area (includes golf course and Beach State Recreation Site),2014-05-12 19:20,Calidris mauri,1,L1369441,True,wessan,False,-123.9810562,Western Sandpiper
S18362970,46.7880721,False,Grayland Beach State Park,2014-05-12 14:00,Calidris mauri,100,L682593,True,wessan,False,-124.0941381,Western Sandpiper
S18367733,61.178193,False,Anchorage Coastal WR--Clitheroe Flats,2014-05-12 19:16,Calidris mauri,8,L1545636,True,wessan,False,-150.0367842,Western Sandpiper
S18373290,49.2058333,False,Iona Island--South Jetty,2014-05-12 15:30,Calidris mauri,23,L339173,True,wessan,False,-123.2627778,Western Sandpiper
S18700205,39.4727008,False,"MacKerricher SP--Virgin Creek Beach and all of estuary, otherwise WEST of Haul Rd ONLY",2014-05-13 14:45,Calidris mauri,8,L289455,True,wessan,False,-123.8042021,Western Sandpiper
S18379687,45.2174028,False,Cape Kiwanda SP,2014-05-13 17:10,Calidris mauri,4,L285940,True,wessan,False,-123.9778006,Western Sandpiper
S18386721,46.7079709,False,Tokeland -- Graveyard Spit/Fisher Ave,2014-05-13 09:08,Calidris mauri,75,L257976,True,wessan,False,-123.9877832,Western Sandpiper
S18382725,61.178193,False,Anchorage Coastal WR--Clitheroe Flats,2014-05-13 18:30,Calidris mauri,1,L1545636,True,wessan,False,-150.0367842,Western Sandpiper
S18434460,49.018181,False,Boundary Bay Regional Park,2014-05-13 18:45,Calidris mauri,6,L281095,True,wessan,False,-123.0461152,Western Sandpiper
S18394781,36.8151691,False,"Moss Landing--Jetty Road, north jetty & State Beach",2014-05-14 17:15,Calidris mauri,2,L256021,True,wessan,False,-121.7900355,Western Sandpiper
S18403098,45.5217439,False,Bayocean Spit--bay (east) side,2014-05-14 13:00,Calidris mauri,10,L285627,True,wessan,False,-123.9484406,Western Sandpiper
S18508263,46.9531917,True,"Grays Harbor, Sand Island",2014-05-14 10:00,Calidris mauri,,L2869876,True,wessan,False,-124.0442276,Western Sandpiper
S18404206,64.4461086,True,Nome - Council Road M15,2014-05-14 22:25,Calidris mauri,7,L1544011,True,wessan,False,-164.9442289,Western Sandpiper
S18396689,49.2188889,False,Iona Island Inner Ponds (NOW CLOSED TO PUBLIC),2014-05-14 18:45,Calidris mauri,12,L339172,True,wessan,False,-123.2055556,Western Sandpiper
S18412002,35.880149,False,Tecopa Marsh,2014-05-15 14:45,Calidris mauri,1,L2855185,True,wessan,False,-116.2372613,Western Sandpiper
S18411889,48.8270399,False,"Ferndale Flats, N of Slater Road",2014-05-15 17:09,Calidris mauri,2,L1287940,True,wessan,False,-122.6167774,Western Sandpiper
S18412775,64.4831392,False,Nome River Mouth,2014-05-15 22:30,Calidris mauri,20,L279360,True,wessan,False,-165.3024186,Western Sandpiper
S18416800,49.1175908,True,"Tofino, Jensen's Bay",2014-05-15 17:10,Calidris mauri,250,L473166,True,wessan,False,-125.8814335,Western Sandpiper
S18470105,32.7568803,False,San Diego River mudflats (including Robb Field & north side),2014-05-16 17:36,Calidris mauri,1,L506275,True,wessan,False,-117.2401432,Western Sandpiper
S18426639,45.7157802,True,"Hood River mouth, e. side of confluence",2014-05-16 12:54,Calidris mauri,1,L2357808,True,wessan,False,-121.5058815,Western Sandpiper
S18473440,46.9095527,False,Westport (general),2014-05-16 11:00,Calidris mauri,20,L276529,True,wessan,False,-124.1167938,Western Sandpiper
S18426255,60.3859137,False,Kasilof--Kasilof River Mouth,2014-05-16 23:18,Calidris mauri,30,L1067145,True,wessan,False,-151.302166,Western Sandpiper
S18439152,49.1023476,False,Creston--Speers/Kootenay River Roads,2014-05-16 19:00,Calidris mauri,1,L1529877,True,wessan,True,-116.5402345,Western Sandpiper
S18663335,28.3614916,False,Reserva Especial de La Biosfera Cajon del Diablo--Estero Tastiota,2014-05-16 10:10,Calidris mauri,42,L1482743,True,wessan,True,-111.4534142,Western Sandpiper
S18440890,35.9121327,False,Stoil Ponds,2014-05-17 18:50,Calidris mauri,6,L578202,True,wessan,False,-119.4311714,Western Sandpiper
S18431532,44.9629606,True,oregon2020--The Narrows,2014-05-17 10:35,Calidris mauri,1,L2801583,True,wessan,False,-123.2655513,Western Sandpiper
S18439205,48.2320943,False,Leque Island--Eide Rd.,2014-05-17 17:44,Calidris mauri,2,L1667064,True,wessan,False,-122.3829746,Western Sandpiper
S18446931,60.5418336,True,AK - KEN - Kenai Flats Birding Platform,2014-05-17 21:00,Calidris mauri,100,L898067,True,wessan,False,-151.2183952,Western Sandpiper
S19871993,49.1253298,False,Tofino--Sharp Road Lookout,2014-05-17 19:00,Calidris mauri,80,L499294,True,wessan,False,-125.8835771,Western Sandpiper
S18449446,60.5453707,False,Marsh Lake--M'Clintock Bay,2014-05-17 20:52,Calidris mauri,1,L767519,True,wessan,True,-134.4977961,Western Sandpiper
